Date,Adj Close,Close,High,Low,Open,Volume,SMA_10,SMA_50,EMA_10,RSI,EMA_12,EMA_26,MACD,Signal_Line,BB_Mid,BB_Upper,BB_Lower,OBV
2018-01-25,5.844883441925049,5.908750057220459,5.993750095367432,5.893750190734863,5.949999809265137,409884000,0.019358273286864906,,0.019025651428863317,0.8078101573852302,5.701393058412381,5.48317317813669,0.3604829328919512,0.32486410618941364,,,,0.08687610080057989
2018-01-26,6.0174970626831055,6.083250045776367,6.083499908447266,5.940000057220459,5.953000068664551,516356000,0.019743389974287946,,0.019520240459347506,0.8345434608781638,5.7601402872376095,5.52762331648037,0.36143974707086285,0.3256622782719561,,,,0.09472313717571096
2018-01-29,6.1045451164245605,6.171249866485596,6.202750205993652,6.015250205993652,6.06850004196167,455116000,0.020220934681955936,,0.020052917391128133,0.8194557947576732,5.823387914814223,5.575299357221498,0.3624818552600483,0.32654319410047733,,,,0.10163951232561556
2018-01-30,6.002411842346191,6.067999839782715,6.1605000495910645,5.960249900817871,6.027750015258789,570832000,0.02067327185180771,,0.02033854634511241,0.7347095759476894,5.861020518655529,5.61179568926307,0.3625578987718724,0.3272656133018479,0.017742592286520965,0.018018950568665253,0.017605126841705867,0.09296460689585623
2018-01-31,6.078579902648926,6.144999980926514,6.231750011444092,6.111249923706055,6.14424991607666,478576000,0.021094999759572516,,0.020684254727662985,0.7434525650778826,5.904709666697219,5.6512923034603615,0.3628384786446139,0.3279088071789907,0.018209605843562276,0.01803362801454282,0.01858650477241185,0.10023750249552918
2018-02-01,5.947511672973633,6.012499809265137,6.172500133514404,5.951499938964844,5.9629998207092285,519224000,0.021416297036085986,,0.020774359281279964,0.6526396429653383,5.9212927655538214,5.678048415001456,0.3621576630065418,0.3282650151483621,0.01849142255749581,0.018129065275153955,0.01907743974602667,0.09234688126745969
2018-02-02,5.774897575378418,5.8379998207092285,5.949250221252441,5.779250144958496,5.925000190734863,718464000,0.021484517654097774,,0.02059423637195116,0.5743137689607202,5.908478466346962,5.6898966672761055,0.36050715383643467,0.32816609875240565,0.018691801016421424,0.018030410319954122,0.019621275072981847,0.08142841969787946
2018-02-05,5.284754276275635,5.34250020980835,5.830749988555908,5.125,5.675000190734863,1165204000,0.021084596594215518,,0.019726060697290076,0.41930455529394367,5.821404888417944,5.6641635963525685,0.35640202021360284,0.327132175380087,0.018674709018035366,0.018071751709508997,0.01953637317150538,0.06372087263258303
2018-02-06,5.578543186187744,5.639500141143799,5.642499923706055,5.099999904632568,5.110000133514404,1114800000,0.020817915649637173,,0.019447780406691824,0.47463853680153606,5.79341954268346,5.6623366737445116,0.3546514017798986,0.3258978700525281,0.01871070271971575,0.01805053471202748,0.01963815048828482,0.0806624326241317
2018-02-07,5.658172607421875,5.71999979019165,5.8742499351501465,5.667500019073486,5.739500045776367,802932000,0.020677873009709438,,0.019337199226020743,0.49804310703896965,5.782124196146258,5.666608015703559,0.3536096214056934,0.32466812387266136,0.018779673820384753,0.018026231103851875,0.019814048875858598,0.0928645501762793
2018-02-08,5.379221439361572,5.438000202178955,5.880499839782715,5.437749862670898,5.8470001220703125,1144000000,0.020301158834891798,,0.018836499425388488,0.38904246140586196,5.729182043228211,5.649674103590626,0.35119981673918016,0.32312384383009923,0.018717740567562893,0.018107217058846173,0.019586897702519052,0.07547923924128497
2018-02-09,5.739285945892334,5.802000045776367,5.972249984741211,5.438000202178955,5.956250190734863,1674604000,0.020076090551741466,,0.018956345864380053,0.45956726600649606,5.740384812851004,5.660957506715496,0.35119442044696375,0.32188716470237955,0.01879817338834024,0.018123136088286855,0.019740254973193854,0.10092811269669166
2018-02-12,5.639132022857666,5.70074987411499,5.88700008392334,5.6257500648498535,5.883999824523926,1093172000,0.01969957632772334,,0.018907113600674687,0.4067029993816885,5.734287129968541,5.663905089485828,0.3505890778117062,0.32075702811488893,0.01884894657049963,0.018102676362906196,0.01987274729278925,0.08431523234229513
2018-02-13,5.752888202667236,5.8157501220703125,5.862500190734863,5.631249904632568,5.664000034332275,625524000,0.01949771531122312,,0.019034123309749212,0.45085047342556134,5.7468198979841985,5.675152869677272,0.350675073949978,0.31987292020962194,0.018974824136371488,0.01805760773685868,0.020194608989221537,0.09382128936790825
2018-02-14,5.970263481140137,6.0355000495910645,6.0647501945495605,5.763750076293945,5.775000095367432,744988000,0.019410088781264902,,0.019457710165415226,0.49488125398790156,5.79123222900064,5.70184525337459,0.35186095836935594,0.3194414521636581,0.019142727817540287,0.018207409280760596,0.020378391219977077,0.10514283484241835
2018-02-15,6.095890998840332,6.162499904632568,6.209249973297119,6.038000106811523,6.119750022888184,698900000,0.01953012527526218,,0.019989027687910797,0.48533408218127033,5.848350332944013,5.735967820134441,0.3533999047764784,0.3194542127342075,0.01936452146945322,0.018472881032319623,0.020542100116149323,0.11576398327988997
2018-02-16,6.03010892868042,6.0960001945495605,6.25,6.086750030517578,6.135000228881836,637656000,0.019736588212835113,,0.020327005016861535,0.4526246269962289,5.886450311652559,5.762636884905931,0.35416490381925636,0.31964234807407155,0.01950256454021813,0.018655037364492214,0.020624190749221092,0.10607355685544526
2018-02-20,6.159693241119385,6.227000236511231,6.296750068664551,6.114999771118164,6.118750095367432,686240000,0.02044440297712469,,0.020794097445792505,0.5020727632885567,5.938842607784662,5.797034170210027,0.35536919650608845,0.32007295610101744,0.01965729747403026,0.01897231371531085,0.020583918311815202,0.11650231190442298
2018-02-21,5.972488880157471,6.037749767303467,6.29925012588501,6.033999919891357,6.292250156402588,892292000,0.02076309936690254,,0.020900961664271654,0.44697148685128835,5.954059093864478,5.814864955179912,0.3551942379542657,0.3203767498836118,0.019683437996957664,0.01901675144363485,0.020587832357723757,0.1029421948897307
2018-02-22,5.992037296295166,6.053750038146973,6.140749931335449,5.987500190734863,6.068250179290772,534364000,0.021030180594665392,,0.021011671589819293,0.47731438477947036,5.969396162215631,5.832560146510806,0.35503642364193794,0.3205830797542791,0.01974728163234773,0.0191067397816361,0.020619081297815815,0.11106289794258675
2018-02-23,6.085572719573975,6.148250102996826,6.148250102996826,6.063000202178955,6.114250183105469,415300000,0.02159855295301125,,0.021239721510921766,0.5360246847599873,5.996912153105045,5.855944587731993,0.3553129222280341,0.32081245292303995,0.019843600045494608,0.019274497925343803,0.02062879968597602,0.11737419132659299
2018-02-26,6.101658821105957,6.164500236511231,6.19950008392334,6.101500034332275,6.195000171661377,469312000,0.021888641115039218,,0.02144994684975353,0.6879578081328133,6.022694935167536,5.87880056171564,0.3555087950507182,0.32104150843124585,0.01987627598680432,0.01935252549465752,0.020607397748791282,0.12450630238037276
2018-02-27,6.088789939880371,6.151500225067139,6.222750186920166,6.1282501220703125,6.137499809265137,455436000,0.022249350831015074,,0.02160303830663928,0.6266053828211244,6.042511133613629,5.899000536778715,0.3554831112999483,0.3212187791967031,0.019868333382386524,0.019331463319080477,0.02061505146916354,0.11758506420643039
2018-02-28,5.988326072692871,6.050000190734863,6.202499866485596,6.038249969482422,6.162499904632568,523116000,0.022436807758240602,,0.021580643037345935,0.5692833889348645,6.043663296247665,5.910185696331022,0.3548116660348597,0.3212044280797949,0.019861094562753447,0.019317772855998852,0.020615587369986813,0.10963529644850163
2018-03-01,5.746070384979248,5.80525016784668,6.102250099182129,5.703000068664551,6.047749996185303,1040120000,0.02225255195173473,,0.021206282220843836,0.5829643003323026,6.006984353416745,5.902412694221071,0.35287717356086323,0.32074301431359864,0.019724459253324934,0.019136132978417104,0.02053590265292361,0.09382864469176536
2018-03-02,5.853216648101807,5.91349983215332,5.920000076293945,5.546249866485596,5.696499824523926,913428000,0.022053291440384638,,0.021057457597659174,0.5090876218233189,5.992602119376218,5.9032339636975335,0.35185969886886465,0.32013723450660747,0.019684644978275097,0.019083394454483406,0.020512461403598362,0.10770996444415172
2018-03-05,5.831194877624512,5.891250133514404,5.931250095367432,5.73799991607666,5.862750053405762,620776000,0.02188944168140825,,0.020903325400619552,0.5414865184985369,5.977009506166708,5.902346272572857,0.3508755910905221,0.3194237224923201,0.019706060363029385,0.01909573395385935,0.020543817363236547,0.09827606253769888
2018-03-06,5.992284297943115,6.053999900817871,6.073500156402588,5.934000015258789,5.977499961853027,636808000,0.02175099941104759,,0.021013969030696265,0.5568737485974774,5.988854182266888,5.91357987466508,0.3509164864234523,0.3188624244995041,0.019992200271564186,0.01880997968248173,0.021489871909224887,0.10795360194844353
2018-03-07,5.984366893768311,6.046000003814697,6.098750114440918,5.948750019073486,5.949999809265137,581208000,0.021757601603286405,,0.02109285820146284,0.4731446807217952,5.997645847120396,5.923388773120607,0.350848409388133,0.3183975524452729,0.020155680080471795,0.01878741373852759,0.021865811756202,0.0991210129642598
2018-03-08,5.968033790588379,6.0295000076293945,6.073750019073486,5.984749794006348,6.073750019073486,411912000,0.02173819569133997,,0.021133401372113426,0.4060217246224789,6.002546487198704,5.931248864565702,0.3506503519558746,0.3179795897224692,0.02028015007677422,0.018780804398497122,0.02213967841242263,0.09286120684725334
2018-03-09,6.070725440979004,6.133250236511231,6.146249771118164,6.06125020980835,6.077499866485596,505524000,0.02172619215641589,,0.02131749832695712,0.48562325162552195,6.022654756323709,5.946211929154259,0.3509946880751869,0.31772530677196614,0.02055975495046065,0.018359263305591247,0.023230588548244408,0.10054362985870621
2018-03-12,6.180347442626953,6.24399995803833,6.324999809265137,6.166749954223633,6.175000190734863,605060000,0.02178981123494046,,0.021629230527213786,0.4765111072960993,6.0567078642798045,5.96827030166419,0.3517974201388887,0.317708583408996,0.02073751161861546,0.01851246456168773,0.023431461353908115,0.10973869649710452
2018-03-13,6.12962007522583,6.192749977111816,6.362500190734863,6.151000022888184,6.28725004196167,619772000,0.021822821051378043,,0.02180973089131212,0.5498320380569391,6.077637420100114,5.984898425771422,0.35208528785980747,0.31776215827484344,0.020935376587848085,0.01840261248781456,0.023983019615531887,0.10032005232857016
2018-03-14,6.155107498168945,6.218500137329102,6.263750076293945,6.1554999351501465,6.236249923706055,505496000,0.021957661917834537,0.018922811097991724,0.02199487171875346,0.554160534287168,6.099308607366112,6.002202256257176,0.352377567530073,0.3178729978745677,0.02109734834129329,0.018407425216270534,0.024323710451166023,0.10800204982541972
2018-03-15,6.169955253601074,6.233500003814697,6.315499782562256,6.190999984741211,6.232250213623047,401952000,0.022300365759046033,0.019135952028206567,0.02216817085613803,0.5164037418411657,6.119953437588971,6.019335422742919,0.35261258105674675,0.318016330046747,0.021176976891392956,0.018540958545035298,0.024337775798470903,0.11411049431925087
2018-03-16,6.198163986206055,6.26200008392334,6.28125,6.211999893188477,6.25,399456000,0.02257925057093346,0.019298014183349983,0.02235142007429155,0.5226081840686486,6.141806767794258,6.037310582830358,0.3528721225460993,0.3181913610996576,0.02121699232999569,0.018651074648712157,0.024294533184516545,0.1201810072255875
2018-03-19,5.96358060836792,6.025000095367432,6.233749866485596,5.925000190734863,6.204500198364258,713772000,0.022686283012838118,0.01941488145004132,0.022156587799313475,0.41127286402846014,6.123836510497823,6.036398694870141,0.3517305133724657,0.31806586539752113,0.021188438611501294,0.01864042859727063,0.024245933572864618,0.10933384974596094
2018-03-20,6.17589282989502,6.239500045776367,6.278749942779541,6.027999877929688,6.027999877929688,554696000,0.02283472816537126,0.01956061368915158,0.022309212263118265,0.547336603005847,6.141630900540677,6.0514432393817135,0.3519145432068954,0.31800827131407167,0.02119346559088726,0.01865563896328795,0.02423889060601919,0.11776353718861621
2018-03-21,6.15065336227417,6.214000225067139,6.300000190734863,6.183249950408936,6.232999801635742,438688000,0.02296916913022873,0.019673856793315375,0.022396992281480496,0.6713589747230723,6.152764642775517,6.063484497580634,0.35185380888174433,0.31794807018755705,0.021264347265891447,0.01874898865637903,0.024281256201459146,0.11109681753525012
2018-03-22,5.984613418579102,6.046249866485596,6.197000026702881,6.008500099182129,6.150000095367432,551196000,0.022982573083920373,0.019758746447158256,0.022224786154151355,0.5311709691987636,6.136377754115529,6.062207858240261,0.35084257510557454,0.31766471203230146,0.021261330963199678,0.018748631830629248,0.024275224263200775,0.10272031941800787
2018-03-23,5.764878273010254,5.824250221252441,6.0625,5.813000202178955,6.059999942779541,735620000,0.02273529805128847,0.019798355985973765,0.021760947750546905,0.44159339522481605,6.088358133675054,6.044581366611534,0.34880855450354364,0.3169649439402735,0.0211310297168336,0.0188303160606879,0.023901075159227254,0.09154113897220321
2018-03-26,6.049692630767822,6.111999988555908,6.113249778747559,5.897500038146973,5.949999809265137,611424000,0.022629666028151387,0.01988533482943479,0.02180003266670163,0.4900887097997482,6.091995342118262,6.049575338607413,0.34871775486803036,0.3163840108831503,0.02110991598152519,0.018795974638443486,0.02389609960124092,0.10083291900115249
2018-03-27,5.580524444580078,5.638000011444092,6.25,5.496250152587891,6.193749904632568,1409000000,0.022185731370905012,0.019896164541083616,0.02114248432752995,0.35315701739639876,6.022149906629928,6.019088277336056,0.34608374688169796,0.31530663513242435,0.020903404431323085,0.019054877647923296,0.0231517102451989,0.07942041628488762
2018-03-28,5.477338790893555,5.533750057220459,5.734749794006348,5.425000190734863,5.603250026702881,945904000,0.021637765060088635,0.01990145151638352,0.02045283801252982,0.3342774213272651,5.947011468259241,5.983137298068234,0.34346117716700447,0.3138347655909613,0.020695786960997418,0.019398245431840926,0.02230615866134004,0.06504556038046902
2018-03-29,5.730728626251221,5.789750099182129,5.887499809265137,5.517499923706055,5.602749824523926,916628000,0.021282657400768543,0.019930742946971287,0.020260984733313836,0.3819200384216803,5.922817411478147,5.968812320372967,0.34280070188958306,0.3125036536770908,0.02068955338382795,0.0194060430371732,0.022283709544541102,0.078975510373233
2018-04-02,5.469913959503174,5.526249885559082,5.866250038146973,5.4375,5.718500137329102,922092000,0.0206938786133077,0.019916289072794927,0.019720700585695992,0.2991191932088018,5.861807022875214,5.936029917794161,0.34091158065160376,0.31099938391740706,0.020533815207552205,0.01967002855224441,0.02164193642584573,0.06496252424502426
2018-04-03,5.576318264007568,5.633749961853027,5.758749961853027,5.533750057220459,5.695000171661377,667432000,0.02038078351701463,0.019895994006609914,0.019435030085457855,0.3396665586497802,5.826721321179494,5.91363880994667,0.34006201147491105,0.3095983715279524,0.020430257783005282,0.019774691116516238,0.021298092151347158,0.0751054550561826
2018-04-04,5.598343372344971,5.656000137329102,5.666500091552734,5.349999904632568,5.375249862670898,789168000,0.019913841925503144,0.019864229704168963,0.019233666966078422,0.3386718993470894,5.8004565236640495,5.894554463826851,0.33958146910755405,0.3083657949330385,0.020270196412128277,0.019790649364634413,0.020937190400414935,0.08709840178690603
2018-04-05,5.478080749511719,5.5345001220703125,5.728250026702881,5.462250232696533,5.715000152587891,701240000,0.01937007687098947,0.019789487542757042,0.01889216947113695,0.3139296238794201,5.75954015418809,5.867883771844885,0.3386280956759425,0.3071579938196162,0.020064489324370823,0.019861629139227885,0.020414333036965455,0.07644169248615829
2018-04-06,5.301647186279297,5.356249809265137,5.539999961853027,5.326749801635742,5.430749893188477,662988000,0.01881790930387039,0.01969760540623116,0.018353462023104748,0.2793676745971246,5.697495485738405,5.829984959801941,0.337012165651456,0.30581591272907227,0.01979373200343981,0.02004785547576763,0.019617585632740405,0.06636629692132434
2018-04-09,5.330352306365967,5.385250091552734,5.54925012588501,5.364999771118164,5.420000076293945,499524000,0.01846660261766848,0.01960832414406756,0.017954888041846966,0.3237081652987644,5.649457732786764,5.797041636227926,0.33600199060432084,0.3045072968465059,0.019492912908552002,0.02003312801266561,0.018991615235952098,0.07395753823206919
2018-04-10,5.6396660804748535,5.697750091552734,5.724999904632568,5.56024980545044,5.618000030517578,761676000,0.01813510212659752,0.0195425783470584,0.018083375240350044,0.3505830654044823,5.6568873264430675,5.789686706992726,0.3369914255630833,0.30369053132848783,0.01927323061099322,0.019699309046453208,0.01891236579026755,0.08553269041014852
2018-04-11,5.598343372344971,5.656000137329102,5.724500179290772,5.623000144958496,5.682750225067139,460244000,0.018149506597457715,0.01945470413661817,0.018127767547353867,0.34780580733319516,5.65675083581015,5.779783998128754,0.3376450170116286,0.3031891341232041,0.019057368886803896,0.01939360340846307,0.018808401432318007,0.07853838530003879
2018-04-12,5.805210113525391,5.864999771118164,5.882999897003174,5.705249786376953,5.75,593920000,0.018414586790883477,0.019420083117442838,0.018468119913988258,0.4299942601628987,5.688789133549844,5.786096277609451,0.3393666973121706,0.3031884524288271,0.018915203593223653,0.019063771203793253,0.0188902318521529,0.08756415791412256
2018-04-13,5.728500843048096,5.787499904632568,5.937749862670898,5.738749980926514,5.9292497634887695,503036000,0.018412786088931394,0.01935911261098943,0.018633851116941033,0.46033459210660505,5.703975406024109,5.786200249981534,0.3403760606233277,0.3034226692862887,0.018735838191946515,0.018647666675253256,0.01899343466055489,0.07991954491456328
2018-04-16,5.72825288772583,5.78725004196167,5.821000099182129,5.691999912261963,5.794250011444092,350792000,0.018621649580854948,0.019320696976135934,0.018769085899128256,0.38580407989615234,5.716786888476042,5.786278012350433,0.34122824827237863,0.30380824836992515,0.018544910584668065,0.018133555139700837,0.01918655353107129,0.07458857638876912
2018-04-17,5.8779616355896,5.938499927520752,5.960000038146973,5.783750057220459,5.840000152587891,447224000,0.018865523541967685,0.01933783695124991,0.0190997554732762,0.5584510280907725,5.7508965867906126,5.797553709770457,0.342756384073532,0.3044721322652857,0.018510123289004202,0.0180441928027799,0.01921669923600428,0.08138501720834246
2018-04-18,5.849009990692139,5.909249782562256,5.981249809265137,5.819250106811523,5.887499809265137,391364000,0.019068184743251445,0.019434494297008477,0.019327753173854538,0.5855490983503943,5.775258616909326,5.80582749294022,0.3438330690685983,0.30525365957152173,0.01837730836117817,0.01758111052994593,0.019474383432415508,0.0754374780223607
2018-04-19,5.667628288269043,5.72599983215332,5.827499866485596,5.670000076293945,5.793749809265137,471996000,0.01922143100448583,0.0194492465455215,0.019247723376584994,0.44793476647344593,5.767680342331479,5.799914332881931,0.3437216334458133,0.3058529632232111,0.018181051933300902,0.01698368697880779,0.019753557706200808,0.06826457835446421
2018-04-20,5.659462451934815,5.717750072479248,5.802499771118164,5.68625020980835,5.717249870300293,386200000,0.019510718981730252,0.019448862863286447,0.019170243541112318,0.5415454414291572,5.759998762354213,5.793828091370622,0.34361486749463177,0.3063075740442757,0.018048940982026553,0.016638756939831627,0.019874545624493815,0.062395516218891826
2018-04-23,5.539943218231201,5.5970001220703125,5.787499904632568,5.570750236511231,5.735750198364258,427508000,0.019680170415776906,0.0194759797963577,0.018931196214616572,0.454752877233422,5.734922048464382,5.779248241792821,0.3429123785077414,0.3065078746848188,0.017957549062372676,0.01654326532695593,0.019790831389658075,0.05589869846784501
2018-04-24,5.473625659942627,5.53000020980835,5.71999979019165,5.464000225067139,5.623000144958496,414596000,0.019545929783304442,0.019429591085266686,0.01863814738755381,0.42246108038600055,5.7033956117480695,5.760785424608786,0.34203811276727336,0.30646477457878457,0.017723489419673732,0.01595358435637076,0.01998012022324454,0.04959810373672184
2018-04-25,5.361283779144287,5.416500091552734,5.539500236511231,5.257500171661377,5.5,588492000,0.019354271599776218,0.019381113184557534,0.01823327174925851,0.4251646145834947,5.659257839410326,5.735282807345374,0.3407909792596307,0.3061402306300555,0.017634410017926917,0.01600897909293198,0.01972486024846212,0.04065482016787858
2018-04-26,5.573101043701172,5.630499839782715,5.638750076293945,5.51324987411499,5.579999923706055,375824000,0.01916661472175118,0.019349519335267205,0.018213314908964953,0.5673059049519897,5.654833531775309,5.727521106044437,0.3410143299885279,0.3059325433780382,0.01767331934463912,0.016012047128517684,0.019804465654416414,0.04636619874902658
2018-04-27,5.600568771362305,5.658249855041504,5.757500171661377,5.615499973297119,5.737500190734863,400848000,0.019063183302165203,0.01928518050865833,0.018237354481950706,0.5669349525829726,5.655359119970108,5.722389902266442,0.3413929034314048,0.30585444387331606,0.01762043461635861,0.015920240381908868,0.019798775498354893,0.052457865809927465
2018-04-30,5.565183162689209,5.622499942779541,5.724999904632568,5.603000164031982,5.674749851226807,327844000,0.01893134322404336,0.019193085224371097,0.01820501789096239,0.43566066992922,5.650303861940791,5.714990646008153,0.3415497724631647,0.30582844956738325,0.017659142971284892,0.01591947200456685,0.019882438609930896,0.0474756368954412
2018-05-01,5.620611667633057,5.678500175476074,5.681250095367432,5.554999828338623,5.614250183105469,253788000,0.018723280298488836,0.019121881917588332,0.01826002411708079,0.47836936306558225,5.654641756330834,5.712287648190962,0.3420209750134154,0.30591724850974034,0.01767713991800857,0.015935862929832838,0.019901746516930222,0.051332440471988705
2018-05-02,5.600073337554932,5.657750129699707,5.71999979019165,5.631249904632568,5.675000190734863,268248000,0.01852201951597265,0.019024798113660916,0.018274844157224475,0.36354960930117636,5.655119967618353,5.708247832006425,0.34232333812369675,0.30605861262204626,0.017677843702793284,0.01593650043001288,0.01990250563821869,0.04725588899673489
2018-05-03,5.765372276306152,5.824749946594238,5.851250171661377,5.64424991607666,5.690000057220459,443144000,0.018601043582525952,0.018988471668425565,0.01852990397533684,0.48609284577766115,5.6812168874607964,5.716877618272188,0.3434923033122909,0.30644358704011454,0.017794571874696883,0.01606376529712608,0.02000322777472675,0.05399032625982679
2018-05-04,5.91557502746582,5.976500034332275,5.979750156402588,5.778250217437744,5.795750141143799,400660000,0.018808106372497416,0.01897529692478652,0.018959339858444134,0.5473933613506966,5.726645063902563,5.7361089083507135,0.34524549584807546,0.3071593319003958,0.018044014488533548,0.016227917160130965,0.020344567216361725,0.06007913629410548
2018-05-07,6.153622627258301,6.2170000076293945,6.274750232696533,6.072249889373779,6.082250118255615,687616000,0.019304256807328304,0.018987022003414546,0.019660551364999244,0.5773345857760765,5.802084286014383,5.771730471260246,0.34791024088448613,0.30835170605360807,0.018378514767194692,0.01683006628697404,0.020355451856292197,0.07052880234644557
2018-05-08,6.19618558883667,6.260000228881836,6.262750148773193,6.167749881744385,6.217249870300293,506616000,0.01988843405530193,0.01900330922483697,0.020296822214222028,0.6042384449580673,5.872532892609375,5.807898601454437,0.3502044171661894,0.3098391951102877,0.01860463180547584,0.01752917997574343,0.020021178170130213,0.07822782042742729
2018-05-09,6.3293137550354,6.394499778747559,6.396749973297119,6.252749919891357,6.280250072479248,596760000,0.020671071248256605,0.019044752029575472,0.02101306370572143,0.736092162093425,5.9528354904767875,5.851350540513187,0.35267059956154234,0.3116027820374879,0.01890163013522723,0.018379668921466613,0.019661397337264398,0.08729675237984619
2018-05-10,6.436955451965332,6.5032501220703125,6.512499809265137,6.429999828338623,6.447999954223633,994080000,0.021369483364357723,0.01912205237073896,0.021757278398667312,0.7618614360682495,6.037514664568099,5.899639398406308,0.35510597412662914,0.3135800818387736,0.01915831176046395,0.01926347738154064,0.0191764397572461,0.10240373655314966
2018-05-11,6.298381805419922,6.363249778747559,6.494750022888184,6.263500213623047,6.319499969482422,1214456000,0.021933654466400884,0.019217217438198854,0.022162523083768912,0.7510527873485061,6.087627759057247,5.933980908061215,0.35616146692166917,0.3154074128935123,0.01938985791346991,0.019794824012902945,0.019050009794072734,0.08394770930064138
2018-05-14,6.318918228149414,6.383999824523926,6.462250232696533,6.360000133514404,6.401750087738037,523140000,0.022543039252190724,0.019297459722672036,0.02252427197098704,0.7932730739349834,6.133223461436736,5.967315642614008,0.3569820162410501,0.31706012475139034,0.01962984948389244,0.02029771587023555,0.018974920682206676,0.09189784178537296
2018-05-15,6.076419353485107,6.138999938964844,6.322500228881836,6.037499904632568,6.31974983215332,963528000,0.022911550865202465,0.019339712667814417,0.02246384744412929,0.7207867018615931,6.134112150287214,5.980032997899255,0.35619039812986797,0.31819817617282087,0.019710483468222694,0.020432696022971424,0.018989443465230568,0.0772551548320747
2018-05-16,6.087554454803467,6.15024995803833,6.2129998207092285,6.062749862670898,6.099999904632568,553828000,0.02330567029921494,0.019356127810422882,0.02243077457722227,0.6762429546892257,6.136594889941232,5.992641661613261,0.35551273383672505,0.31895100313145697,0.019807405180261316,0.020583115149001907,0.019020733073825565,0.08567165132202753
